time,open,high,low,close,Volume
1771535820,24856.75,24856.75,24853.75,24854.5,273
1771535880,24854.5,24854.5,24850.75,24851.5,357
1771535940,24851.5,24853.5,24851,24851.25,405
1771536000,24851,24851.5,24830.5,24846,2903
1771536060,24846.25,24856.75,24846,24854.75,1792
1771536120,24854.5,24868.5,24854.5,24856.25,1969
1771536180,24856.75,24859.75,24853,24854.25,973
1771536240,24854.5,24855.25,24847,24848.5,608
1771536300,24848.5,24854.75,24846,24850.75,760
1771536360,24851.5,24853.75,24849,24852.25,510
1771536420,24852.25,24857.5,24852.25,24856.25,467
1771536480,24857.25,24857.5,24853.75,24854.25,308
1771536540,24854,24855.25,24847.75,24848,627
1771536600,24849,24849,24842.5,24845,853
1771536660,24844.75,24847,24836.75,24841.5,826
1771536720,24841,24841.5,24836.75,24838.25,445
1771536780,24838.5,24840.25,24835.75,24838.25,347
1771536840,24839,24841.5,24834.5,24837,460
1771536900,24837.5,24840.5,24835.75,24840,386
1771536960,24840,24841.25,24838,24838,479
1771537020,24838,24839.75,24836.75,24839.25,166
1771537080,24839,24841,24838,24840.5,134
1771537140,24840.25,24842.5,24837.75,24839,548
1771537200,24839,24842.75,24838.25,24840,464
1771537260,24839.75,24842.25,24837,24840.5,338
1771537320,24840.5,24840.5,24838.5,24839,146
1771537380,24839,24841.25,24835.75,24837,479
1771537440,24837,24837,24829,24829.25,736
1771537500,24829.5,24833.5,24828.25,24832.75,669
1771537560,24832.75,24835,24830.5,24832.75,315
1771537620,24833.25,24833.75,24829.25,24830,305
1771537680,24830.25,24834.25,24830,24831.75,267
1771537740,24832.25,24835.5,24831.5,24835.5,216
1771537800,24835,24836.75,24833.25,24836.5,197
1771537860,24836.25,24838,24835.5,24837.5,145
1771537920,24837.5,24838,24835.5,24836,165
1771537980,24836.25,24840.25,24836.25,24837.75,190
1771538040,24838,24838,24830.25,24833.25,356
1771538100,24832.75,24839.75,24832.75,24838.25,668
1771538160,24837.75,24840.5,24837.75,24838,99
1771538220,24838,24840.5,24836.25,24837.5,166
1771538280,24837.75,24839,24835,24835.25,212
1771538340,24835,24838,24830.5,24836.25,526
1771542000,24844,24844,24830,24831.75,1116
1771542060,24830.75,24839.75,24826,24835.25,689
1771542120,24836,24836.25,24825.25,24829.75,522
1771542180,24830.75,24838.5,24827.25,24837.25,332
1771542240,24837.25,24845,24837.25,24841.25,795
1771542300,24841.25,24850,24840.5,24846.25,640
1771542360,24846.5,24846.5,24838,24845,508
1771542420,24845.75,24850,24842.5,24843.75,410
1771542480,24844.75,24852.25,24843.75,24849,289
1771542540,24849,24850.75,24844,24849.25,540
1771542600,24849.25,24851,24841.5,24842.75,356
1771542660,24843.25,24847.5,24834.75,24835,507
1771542720,24835,24842.5,24832,24837.75,688
1771542780,24839,24842,24835.25,24837.25,193
1771542840,24837.25,24849,24837.25,24844.75,599
1771542900,24845.25,24854.75,24845.25,24853.25,503
1771542960,24853.5,24854,24848.25,24850.5,314
1771543020,24849.5,24862.25,24849,24858,969
1771543080,24857,24860,24855.75,24858.5,255
1771543140,24859,24860.5,24853.5,24855.75,221
1771543200,24855.75,24857.75,24855,24856.5,181
1771543260,24857.5,24859,24854,24855.25,188
1771543320,24856,24859,24855.25,24856.75,176
1771543380,24857.5,24858,24854.25,24855,126
1771543440,24854.5,24857.25,24852.75,24856.25,253
1771543500,24855.5,24862.75,24854.5,24860,397
1771543560,24860.75,24866,24860.75,24865.5,406
1771543620,24865.75,24867.5,24862.5,24863.5,392
1771543680,24863,24864.25,24858.5,24862.25,347
1771543740,24862.75,24863.25,24858,24859.25,288
1771543800,24859.75,24864,24857.75,24862,226
1771543860,24861.25,24867,24860,24865.25,266
1771543920,24864,24866.25,24862.5,24864,125
1771543980,24864,24868.5,24864,24867.25,212
1771544040,24867.75,24877,24867.25,24876.25,767
1771544100,24875.75,24878.25,24873.5,24878,464
1771544160,24878.5,24888.75,24877.5,24884,973
1771544220,24885.25,24888.25,24879.75,24879.75,629
1771544280,24879.75,24882.25,24878,24880,346
1771544340,24880.75,24880.75,24874,24878.25,425
1771544400,24878.75,24880.75,24875.75,24876.25,244
1771544460,24876.25,24878.5,24874.5,24876.25,262
1771544520,24876.75,24878,24874.75,24876.25,125
1771544580,24876.5,24876.75,24873,24875.75,264
1771544640,24875.5,24875.75,24872.75,24872.75,154
1771544700,24872.75,24875.75,24871,24875.5,348
1771544760,24875.5,24880.75,24872,24879.25,417
1771544820,24879.75,24882,24876.5,24882,245
1771544880,24881.25,24884.25,24880.25,24882.25,404
1771544940,24882,24885.25,24878.5,24878.75,408
1771545000,24879.5,24881.25,24875,24879.75,291
1771545060,24880,24880.75,24875.25,24876.5,224
1771545120,24876.75,24878.75,24871.25,24874,265
1771545180,24873.75,24876.5,24865,24868,621
1771545240,24869,24872,24868.5,24870.5,187
1771545300,24870,24876,24869.75,24871.75,243
1771545360,24872.25,24878,24871.75,24876.5,353
1771545420,24876.75,24879.5,24871,24873.5,237
1771545480,24874.25,24878,24873.25,24877.25,176
1771545540,24877.5,24879.25,24875,24878.25,231
1771545600,24877.25,24880,24860,24863.75,1086
1771545660,24863.5,24870.25,24858,24868.75,830
1771545720,24868.75,24886,24867,24884.75,906
1771545780,24883.25,24885,24878.75,24879.5,480
1771545840,24880,24883.75,24876.5,24882.5,388
1771545900,24882.25,24888.25,24878.5,24884.5,424
1771545960,24885.75,24887.5,24879.75,24883.75,355
1771546020,24883.75,24885.5,24873.5,24879.75,458
1771546080,24879.75,24881.25,24878,24878.75,145
1771546140,24879,24879.75,24872.25,24877.25,321
1771546200,24876.5,24884.75,24873,24883.5,475
1771546260,24883.5,24893.5,24882.75,24888.5,911
1771546320,24888.25,24892.25,24887.25,24891.5,243
1771546380,24891.25,24892.5,24889,24890,273
1771546440,24889.25,24893,24883.75,24889.5,483
1771546500,24888.5,24892.75,24886,24890,343
1771546560,24890.25,24892.75,24881.75,24885.5,551
1771546620,24885.75,24886,24880.5,24880.5,379
1771546680,24881,24881.5,24872.5,24874.25,746
1771546740,24875.5,24875.5,24869.25,24870.25,502
1771546800,24870.5,24874,24867.75,24870,621
1771546860,24870.5,24873.25,24866.25,24869.75,445
1771546920,24869.25,24869.5,24858.75,24860.75,1206
1771546980,24860.5,24873,24860,24873,750
1771547040,24872.5,24878.25,24864.25,24866,1014
1771547100,24865.25,24882,24864.5,24880.5,605
1771547160,24880.5,24892,24880.25,24890.5,929
1771547220,24890.75,24895.75,24887.25,24890.5,927
1771547280,24891.5,24893,24887.75,24888.25,352
1771547340,24888.25,24891.5,24888,24890,187
1771547400,24890,24898.75,24889.5,24895.75,727
1771547460,24895.75,24899.5,24892.5,24897.5,497
1771547520,24897.5,24905.5,24897.5,24904.75,892
1771547580,24905.25,24913.25,24905,24909.5,915
1771547640,24909.5,24909.75,24904,24907.25,506
1771547700,24907,24907,24898,24899,728
1771547760,24899.5,24900,24892,24893.5,614
1771547820,24893.25,24895,24889.25,24890.25,531
1771547880,24891,24899.5,24890,24898,559
1771547940,24897.25,24898,24894.5,24897.25,255
1771548000,24896.5,24897.25,24893,24896.75,258
1771548060,24896.75,24899.5,24895.25,24899,169
1771548120,24899.25,24899.75,24893.75,24895.25,198
1771548180,24896,24900,24896,24899.25,237
1771548240,24898.5,24899.25,24897.25,24897.5,132
1771548300,24897.5,24902.5,24897.25,24901.5,242
1771548360,24900.75,24908.25,24900.75,24904.5,535
1771548420,24905,24908.75,24904.5,24905,315
1771548480,24905,24905.75,24902.5,24902.5,214
1771548540,24902.25,24903.75,24900.75,24902.5,222
1771548600,24903,24905.5,24901.75,24904.25,168
1771548660,24904,24907.75,24901,24905.25,312
1771548720,24903.75,24905,24900.75,24903.25,207
1771548780,24904,24904,24900.25,24903,187
1771548840,24902.75,24904,24901.25,24904,108
1771548900,24903.75,24907,24903.25,24904.5,160
1771548960,24904.75,24904.75,24897.75,24899,377
1771549020,24899.25,24903,24898.75,24902.25,202
1771549080,24902.5,24904.5,24901.5,24901.5,115
1771549140,24901.25,24902.75,24899,24901.5,206
1771549200,24901,24905,24897.75,24901.5,573
1771549260,24902.25,24910,24901.5,24906.75,607
1771549320,24907.5,24909.5,24904.25,24906.5,279
1771549380,24907,24907.25,24903.25,24907.25,256
1771549440,24907.5,24908.25,24904.25,24905,136
1771549500,24904.75,24907.5,24903.25,24907.5,141
1771549560,24907,24916.25,24907,24913,610
1771549620,24913,24917,24910.25,24911,331
1771549680,24911,24911.25,24906,24906.5,437
1771549740,24907.25,24909.25,24903.75,24906.5,373
1771549800,24905.75,24909.75,24901.75,24906.5,339
1771549860,24907.5,24919,24907,24918.5,673
1771549920,24918.75,24925.25,24916.5,24922.5,1028
