time,open,high,low,close,Volume
1661119200,13227.5,13229,12875.5,12909.75,1124261
1661205600,12935.5,13019,12823.5,12896.5,1233531
1661292000,12890.5,13012,12825.75,12929.75,1005492
1661378400,12945.25,13161.5,12925,13156,1153812
1661464800,13155.5,13220,12555.25,12620.5,1388520
1661724000,12484.25,12610,12401.5,12492.75,1519231
1661810400,12502,12659,12247.5,12358.75,1780281
1661896800,12360.5,12513,12276.25,12285.25,1435639
1661983200,12290,12300,12018.25,12292.25,1578434
1662069600,12300,12462,12040.5,12104.25,1594950
1662328800,12111.5,12244.75,11930,12019,1937449
1662501600,12019.25,12306.25,11922.25,12263.25,1333511
1662588000,12262.75,12379.5,12117,12321.75,1484712
1662674400,12346.25,12614.25,12329.25,12592.5,699465
1662933600,12614.75,12774,12573.25,12740.75,616332
1663020000,12865.5,12976.5,12082.25,12115.75,1290019
1663106400,12126.5,12252.75,12080.75,12222.25,1412177
1663192800,12239.75,12267.75,11937.5,12007.5,1325090
1663279200,11965,11966,11778,11933.5,1443532
1663538400,11920.5,12066.5,11792.25,12024,1233530
1663624800,12043.75,12092.5,11828.5,11922.25,1334120
1663711200,11948,12139,11647,11710,1558233
1663797600,11663.75,11795.75,11510,11565.5,1588742
1663884000,11580,11600,11228.75,11376.75,1524511
1664143200,11362.5,11537.75,11256.5,11316.25,1768686
1664229600,11316,11568,11233.5,11333.75,1656254
1664316000,11357.5,11612.5,11141.75,11555.75,1665831
1664402400,11540,11566.25,11091.5,11228.25,1515724
1664488800,11224.75,11357,11024.5,11035.5,1629802
1664748000,11028.75,11357.75,10890.5,11285.75,1456881
1664834400,11315,11676.25,11282.75,11640.75,1412590
1664920800,11632,11711,11368,11623.75,1397613
1665007200,11628.75,11730,11505.5,11541.75,1579103
1665093600,11498.25,11577,11043.25,11101.5,1462387
1665352800,11066.75,11136.5,10876.75,10984.5,1411118
1665439200,10989,11039.75,10767.25,10845,1707261
1665525600,10876.5,10976.75,10805.75,10840.5,1480012
1665612000,10855,11142.25,10484.5,11083.75,2055351
1665698400,11070,11253.75,10726.75,10744,1790065
1665957600,10720.5,11149,10705,11110.25,1323283
1666044000,11161.75,11431.75,11081.5,11198.75,1736014
1666130400,11323.75,11382.5,11050.25,11153.25,1520065
1666216800,11141.75,11329,11008,11090.75,1466865
1666303200,11062.75,11386.25,10937,11358.5,1638860
1666562400,11393.75,11530.75,11207.75,11478.75,1415346
1666648800,11459.75,11732.75,11430.5,11713.5,1219402
1666735200,11520,11703.5,11413.5,11446,1518876
1666821600,11423,11537.75,10924.5,11235.25,1602442
1666908000,11124.5,11627,11062,11587,1338252
1667167200,11593.5,11600,11367,11447.25,1114645
1667253600,11451.75,11619,11288.75,11332,1299271
1667340000,11319,11459.75,10908.25,10944.5,1309285
1667426400,10944.75,10995.75,10708,10728,1412676
1667512800,10724.5,10974.25,10636,10890.25,1860620
1667775600,10829.25,11038.5,10775.75,11014.25,1244725
1667862000,11014.5,11231.5,10928.25,11094.25,1323757
1667948400,11079,11164.75,10822,10830.75,1377872
1668034800,10841.75,11677,10809,11632.25,1432721
1668121200,11670,11876.75,11569.5,11848,1496274
1668380400,11796,11898.5,11702,11734.75,1151123
1668466800,11769,12118.5,11761.5,11904.25,1652360
1668553200,11889,11962.25,11706,11739.5,1289654
1668639600,11773.75,11828.25,11528,11710.5,1290893
1668726000,11746.5,11844,11606.5,11708,1234910
1668985200,11720,11755.25,11553.25,11588,978909
1669071600,11587.75,11759.25,11525.5,11754.5,910314
1669158000,11741,11892.75,11720.25,11862.75,912095
1669244400,11878,11932.75,11766.25,11782.75,536492
1669590000,11735.25,11788.25,11574.75,11616.25,908381
1669676400,11625.5,11704.25,11465,11524.75,1024726
1669762800,11519.25,12077.75,11497.75,12042.25,1338839
1669849200,12074.75,12144.75,11943.75,12062.75,1249676
1669935600,12039,12068,11740.25,12010.25,1094953
1670194800,12000,12015,11745.25,11805.75,938136
1670281200,11813,11846,11502,11566,1130245
1670367600,11568.5,11596,11423.25,11509.5,1197842
1670454000,11500,11685.5,11434.25,11645.5,955939
1670540400,11638.75,11748,11516.5,11569.75,905825
1670799600,11555,11717.25,11523,11711.75,447210
1670886000,11820,12330,11797,11958.75,1146243
1670972400,11958,12069.5,11728.75,11869,1030839
1671058800,11889,11898.25,11404,11457,1117311
1671145200,11448,11491.5,11275.5,11344.75,1108183
1671404400,11327,11411,11131.5,11193.25,925805
1671490800,11182.25,11247.25,11042.75,11175.75,1131393
1671577200,11201.5,11389.75,11181,11334.5,961542
1671663600,11359.75,11384.25,10870.5,11054.25,1040361
1671750000,11053.5,11143.25,10915.75,11075.25,1027774
1672095600,11101.75,11184,10895.75,10915.5,847658
1672182000,10918,10996.5,10758.25,10772.75,927100
1672268400,10786.75,11071.5,10777.5,11032.75,769734
1672354800,11032.75,11051.75,10855.5,11022.25,870635
1672700400,11117,11181.75,10844.25,10945.5,1079765
1672786800,10941.75,11068,10863.25,10999.25,1214791
1672873200,10983.75,11046.25,10804.75,10820.25,1114944
1672959600,10837.75,11166,10751,11113.5,1283376
1673218800,11128.75,11385.5,11120.25,11185.5,1080273
1673305200,11181.25,11289.25,11094.25,11282,1175089
1673391600,11281.75,11479.5,11239.5,11476.5,967889
1673478000,11471.75,11580,11288.5,11534.25,1514447
1673564400,11529.75,11619.25,11389.5,11608,1036574
1673823600,11612.5,11685,11510.25,11624.5,1202686
1673996400,11622,11759.5,11467.75,11475.75,1282025
1674082800,11470,11486.75,11308.5,11356.5,1188800
1674169200,11405.5,11686,11365.25,11677,1039642
1674428400,11677.75,11983,11650.25,11934,1081571
1674514800,11933,12010,11835.75,11909.5,984207
1674601200,11973,11976.5,11604.5,11873.25,1256734
1674687600,11875,12113.25,11867.25,12106.75,1148274
1674774000,12050.25,12308,12016,12222.25,1149579
1675033200,12213.25,12252,11960,11968,1161133
1675119600,11984.25,12156,11871.25,12152,1067678
1675206000,12121.25,12525,12055,12414.25,1081997
1675292400,12514,12950,12501.25,12846.75,1400476
1675378800,12739.5,12877.75,12550.5,12624,1501923
1675638000,12578.25,12608.75,12456.5,12515.5,1087789
1675724400,12517,12818.75,12459.25,12776.75,1281583
1675810800,12746,12809,12512.5,12545.25,1056940
1675897200,12557.25,12729.5,12366,12425.5,1183273
1675983600,12445.75,12451.5,12243,12346.25,1161148
1676242800,12353.25,12567.75,12265,12540.5,901532
1676329200,12547.75,12685.75,12390.5,12631,1517022
1676415600,12618.75,12756.75,12524.25,12730,1058771
1676502000,12743.75,12792.5,12455.25,12482.5,1198917
